Unnamed: 0,age,gender,region_category,membership_category,joining_date,joined_through_referral,medium_of_operation,internet_option,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,churn_risk_score
17925,39,2,1,3,2017-11-18,3,2,3,9,-1697.6128589811462,35261.31,Error,798.53,2,1,1,1,3,0
17926,62,1,3,4,2015-08-20,2,2,3,-999,223.93,10047.36,29.0,789.41,1,2,1,1,3,0
17927,54,2,3,2,2017-12-26,1,1,3,17,74.28,38803.63,6.0,528.17,2,1,1,3,2,1
17928,29,1,3,4,2015-05-10,1,2,3,8,513.23,25445.3,1.0,348.29989995143325,2,1,1,1,6,0
17929,38,1,2,5,2016-11-12,3,1,3,9,32.25,42469.25,27.0,687.59,1,2,2,2,1,1
17930,63,1,3,4,2015-06-10,2,1,3,22,225.46,11793.16,29.0,386.2954483317137,1,1,2,2,3,0
17931,56,1,2,3,2015-04-18,2,2,3,8,31.61,16656.89,20.0,456.93004602531687,2,1,2,2,1,0
17932,12,2,2,4,2015-04-09,2,2,3,14,43.29,11165.62,24.0,697.79,1,2,2,2,3,1
17933,40,2,2,3,2015-04-11,3,1,3,11,-154.12824164060157,67185.96,3.0,750.4,1,2,1,1,9,0
17934,10,2,3,5,2016-10-04,1,2,3,23,228.23,11651.46,11.0,732.2,2,1,2,2,8,0
17935,40,1,3,2,2016-08-14,3,2,3,15,-1045.3695427105506,37164.12,25.0,1072.1119427373785,1,2,1,4,3,1
17936,19,1,3,4,2016-04-26,1,2,3,11,508.99,23783.92,28.0,786.29,1,2,1,4,2,0
17937,23,1,3,5,2015-07-24,1,3,3,14,30.85,41166.99,5.0,533.6,1,2,1,5,2,1
17938,26,1,3,5,2015-07-30,3,2,3,10,508.86,24238.65,26.0,686.8821987429081,1,2,1,4,8,1
17939,24,1,3,2,2016-01-06,1,1,3,11,686.29,25829.23,23.0,686.8821987429081,2,1,2,2,3,1
17940,39,2,3,2,2017-03-30,1,2,3,21,158.11,7816.82,27.0,645.33,1,2,2,2,8,1
17941,36,2,3,5,2017-11-21,1,2,3,20,140.41,7386.3,26.0,665.08,2,1,1,4,8,0
17942,13,1,3,5,2016-06-27,2,1,3,14,-840.7635375140495,12216.5,Error,289.90401638412976,1,2,1,1,8,1
17943,44,2,2,3,2016-09-25,2,2,3,21,65.85,49619.39,17.0,862.2336689944498,1,2,1,5,8,0
17944,28,2,3,5,2017-08-03,2,1,3,2,109.89,1036.39,28.0,156.35288945746083,2,1,1,3,3,1
17945,38,1,2,5,2015-06-25,2,3,3,12,34.4,28996.64,16.0,674.17,2,1,2,2,2,1
17946,56,1,3,2,2016-11-05,2,1,3,11,36.61,8572.05,23.0,650.59,2,1,2,2,8,1
17947,63,2,2,3,2015-12-30,1,2,3,1,62.96,17460.99,9.0,782.73,1,2,2,2,3,0
17948,32,2,2,2,2017-07-20,1,1,3,9,31.79,44542.56,14.0,621.66,2,1,1,3,2,1
17949,58,2,2,3,2016-07-29,3,1,3,17,59.98,39781.74,12.0,761.4,2,1,1,4,2,0
17950,58,2,3,3,2017-01-25,1,2,3,10,178.82,8958.34,24.0,739.03,1,2,2,2,1,0
17951,45,1,2,2,2017-12-27,1,1,3,14,34.1,9446.95,11.0,594.19,2,1,2,2,3,1
17952,38,1,2,5,2015-10-17,1,2,3,6,447.73,44420.9,28.0,506.22,1,2,1,1,1,1
17953,28,2,3,1,2016-05-14,1,1,3,2,894.89,90903.95,17.0,814.97,2,1,1,3,7,0
17954,32,2,3,5,2016-04-04,3,2,3,22,179.39,8500.2,8.0,1184.6097315239942,2,1,1,3,2,1
17955,39,1,2,4,2015-01-30,3,2,3,24,61.55,28017.19,6.0,663.32,1,2,2,2,4,1
17956,35,2,2,1,2015-08-12,1,1,3,8,666.53,64885.67,11.0,732.69,2,1,1,4,9,0
17957,37,1,3,1,2015-03-13,2,1,3,25,103.04,30246.43,7.0,721.35,2,1,1,1,8,0
17958,33,2,2,2,2015-01-08,1,2,3,6,179.34,31630.76,Error,686.8821987429081,2,1,2,2,2,1
17959,55,2,3,5,2015-10-22,2,2,3,16,293.34,39236.76,19.0,660.06,2,1,1,5,3,1
17960,17,2,3,2,2017-08-15,2,3,3,-999,47.63,7646.21,15.0,577.91,1,2,2,2,3,1
17961,24,2,3,5,2016-04-14,1,2,3,8,360.67,33374.92,6.0,712.85,1,2,1,4,2,0
17962,46,2,2,3,2017-04-29,2,2,3,5,453.36,87236.15,12.0,526.0577253698918,1,1,1,3,5,0
17963,47,1,1,3,2017-03-10,3,2,3,8,141.93,86705.46,1.0,753.23,1,2,2,2,6,0
17964,54,1,2,2,2016-09-17,3,2,3,12,49.54,42856.86,7.0,686.8821987429081,1,2,2,2,3,1
17965,27,1,3,4,2015-01-11,2,2,3,7,329.94,39395.91,13.0,636.1,1,2,2,2,3,1
17966,36,1,3,4,2017-03-10,3,2,3,19,257.22,35922.85,7.0,735.48,1,2,1,1,5,0
17967,17,2,3,5,2015-01-29,1,2,3,9,753.49,20537.06,6.0,716.86,1,2,2,2,3,0
17968,16,1,3,4,2015-10-23,3,2,3,9,195.9,5930.32,Error,686.8821987429081,2,1,1,5,8,0
17969,50,2,3,5,2015-03-20,1,1,3,14,102.4,49200.61,9.0,627.63,1,2,1,3,8,1
17970,10,2,1,3,2015-03-05,2,2,3,14,948.0383300438742,33871.58,10.0,753.28,1,2,2,2,3,0
17971,13,2,3,5,2017-11-30,2,2,3,17,1006.6,40757.01,7.0,686.8821987429081,1,2,1,3,1,1
17972,28,2,3,3,2016-07-06,1,2,3,12,148.97,48072.23,3.0,797.31,1,2,1,5,5,0
17973,57,2,1,5,2017-03-31,1,1,3,-999,1103.3744227289503,48098.36,25.0,686.8821987429081,2,1,1,3,2,0
17974,22,2,2,5,2015-06-21,2,1,3,24,117.31,16838.87,22.0,686.8821987429081,2,1,1,4,8,1
17975,16,2,3,1,2016-04-30,1,2,3,6,221.35,44206.89,20.0,769.97,1,2,2,2,3,0
17976,53,1,2,4,2015-09-28,1,2,3,5,295.11,21815.79,28.0,652.1,1,2,2,2,8,1
17977,32,1,3,2,2016-04-21,2,2,3,9,-774.0966135833874,9170.06,22.0,523.29,2,1,2,2,3,1
17978,20,1,3,5,2017-04-07,1,3,3,19,52.49,46215.9,18.0,631.99,2,1,1,5,8,1
17979,41,1,3,5,2015-11-06,1,1,3,-999,1152.778116742729,20219.86,20.0,667.99,2,1,2,2,1,1
17980,36,1,1,5,2017-07-07,1,2,3,16,30.53,18363.03,23.0,692.35,1,2,1,5,2,1
17981,49,1,1,4,2015-11-20,1,3,3,13,89.48,22718.89,5.978227195859638,731.7,1,2,2,2,8,0
17982,34,2,3,5,2015-06-10,2,2,3,21,40.9,27840.68,27.0,621.46,2,1,2,2,4,1
17983,19,2,2,5,2015-11-16,1,2,3,4,1278.36,18277.27,23.0,756.17,1,1,2,2,8,0
17984,53,2,1,5,2015-01-26,2,2,3,16,361.24,53791.6,12.0,818.48,2,1,1,3,9,0
17985,64,2,3,2,2016-04-22,1,2,3,16,528.7,29894.84,Error,629.56,2,1,1,4,4,1
17986,53,2,3,3,2015-08-01,3,2,3,15,360.81,27201.96,3.0,686.8821987429081,2,1,1,4,7,0
17987,30,2,3,4,2015-10-11,2,2,3,25,71.28,31813.14,-5.654516348287359,1148.4293695220092,1,2,2,2,3,1
17988,39,2,3,1,2017-06-23,1,3,3,18,101.67,44529.26,13.0,686.8821987429081,1,2,2,2,2,0
17989,49,2,3,5,2015-02-26,2,2,3,2,169.66,8548.1,15.0,778.66,1,2,2,2,5,0
17990,61,2,3,5,2017-07-16,2,2,3,12,99.04,27853.08,29.0,686.8821987429081,2,1,1,4,1,1
17991,22,2,2,1,2017-07-06,3,2,3,14,1826.0815261908413,2814.42,24.0,709.36,1,2,1,4,8,0
17992,11,1,3,3,2017-12-14,2,3,3,17,239.35,18871.96,4.0,722.25,1,2,1,3,7,0
17993,21,2,3,3,2016-05-30,2,3,3,12,65.97,20955.32,23.0,672.5,2,1,1,1,3,0
17994,30,1,2,3,2017-03-22,2,1,3,8,169.05,99439.16,10.0,777.23,2,1,2,2,9,0
17995,52,2,3,2,2017-01-13,2,2,3,21,98.7,19842.72,24.0,571.83,1,2,1,1,2,1
17996,63,2,1,5,2016-06-21,2,2,3,17,418.27,48023.62,22.0,686.8821987429081,2,1,1,4,2,1
17997,43,1,3,4,2017-12-31,2,3,3,13,151.93,6978.83,15.0,351.8757376925481,1,2,1,5,1,0
17998,49,1,3,2,2015-07-16,1,2,3,17,200.09,38597.53,12.0,665.41,2,1,1,1,4,1
17999,41,1,3,3,2016-03-24,1,2,3,12,48.69,31100.99,Error,611.19,2,1,1,5,3,1
18000,46,2,2,2,2017-12-15,1,2,3,-999,298.91,12876.11,15.0,576.34,2,1,1,1,8,1
18001,63,2,2,3,2016-05-09,1,2,3,7,557.03,23124.01,21.0,638.15,1,1,1,4,2,1
18002,24,1,3,5,2015-07-13,1,2,3,7,-717.4847752382802,40113.59,25.0,694.75,2,1,2,2,4,1
18003,44,2,3,3,2015-03-12,1,1,3,8,492.34,15311.44,21.0,704.59,1,1,1,3,3,0
18004,30,1,3,5,2015-05-27,2,2,3,-999,865.9034816748026,37027.32,8.0,656.03,2,1,1,1,2,1
18005,27,1,1,5,2015-07-31,3,2,3,11,211.22,16681.14,28.0,729.66,1,2,2,2,4,0
18006,31,2,3,4,2015-12-10,3,2,3,12,148.63,19101.36,9.0,727.44,1,2,1,4,2,0
18007,61,1,2,4,2015-07-12,1,2,3,13,500.08,13314.69,15.0,1170.3760489311455,1,1,1,1,1,1
18008,42,2,2,4,2017-11-26,1,1,3,20,99.87,27012.84,Error,761.21,1,2,1,5,1,0
18009,37,1,2,5,2015-12-08,1,2,3,-999,33.31,39875.34,Error,734.25,2,1,2,2,4,0
18010,16,1,3,5,2016-04-14,2,1,3,9,214.35,65849.21,3.0,686.8821987429081,2,1,1,3,5,0
18011,24,2,3,3,2016-06-23,1,3,3,12,97.52,6156.86,6.0,690.65,1,2,1,3,4,1
18012,28,1,3,5,2015-07-01,2,1,3,15,430.6,15602.72,11.0,833.56,1,2,2,2,6,0
18013,20,2,2,3,2016-01-08,2,2,3,17,104.17,39849.46,12.0,779.99,2,1,1,1,8,0
18014,64,2,1,5,2017-09-22,2,2,3,15,144.31,10282.31,7.0,557.75,2,1,1,3,2,1
18015,17,1,1,2,2015-02-09,1,2,3,9,32.92,49323.83,12.0,526.05,1,2,1,3,4,1
18016,32,2,1,4,2015-08-23,2,3,3,14,228.41,2911.89,Error,745.23,2,1,1,3,5,0
18017,59,2,2,3,2016-12-17,2,1,3,14,81.66,34082.51,12.0,709.84,2,1,2,2,5,0
18018,47,2,2,5,2015-05-23,1,2,3,16,1728.51,44859.09,7.0,250.59291417976144,1,2,2,2,2,1
18019,32,2,2,1,2015-07-02,2,1,3,4,177.73,2099.77,13.0,798.7,2,1,2,2,5,0
18020,27,1,3,1,2015-08-22,1,1,3,7,134.42,47309.66,37.78067311008457,780.14,1,2,1,4,3,0
18021,53,2,3,3,2017-04-04,2,2,3,19,411.77,48360.14,9.0,782.94,1,2,2,2,5,0
18022,26,1,1,4,2016-01-24,1,1,3,14,67.65,44405.77,19.0,723.18,1,2,1,5,3,0
18023,33,1,3,4,2016-05-22,3,3,3,18,837.23,42579.69,14.0,708.01,1,2,1,4,1,1
18024,63,2,2,5,2017-12-12,1,2,3,11,664.86,38340.57,Error,722.13,2,1,2,2,3,0
18025,64,2,3,5,2015-01-07,3,2,3,20,253.48,18087.47,28.0,380.1760839075798,1,1,2,2,4,1
18026,48,2,3,2,2017-04-13,1,1,3,10,314.08,17721.73,26.0,618.85,1,1,2,2,3,1
18027,25,1,3,5,2016-08-03,1,3,3,10,179.2,27911.48,-6.570410934211047,672.38,2,1,2,2,4,1
18028,36,2,2,2,2017-12-12,1,1,3,14,225.9,33529.09,5.0,34.612246585335576,2,1,2,2,2,1
18029,64,1,3,1,2017-11-20,2,2,3,16,44.11,32291.42,7.0,755.13,1,2,2,2,8,0
18030,18,2,2,3,2017-05-30,1,2,3,5,57.81,24359.89,21.0,661.61,1,2,1,3,4,1
18031,39,1,1,5,2017-07-05,3,1,3,21,834.75,58945.94,6.0,1642.6672313051458,2,1,1,4,7,0
18032,26,2,2,5,2015-12-01,3,2,3,19,165.68,9229.69,Error,666.98,2,1,2,2,4,1
18033,12,2,2,1,2017-07-17,2,2,3,-999,1303.5504894973265,40861.52,8.0,799.1,1,2,1,4,2,0
18034,63,1,2,3,2016-01-03,1,2,3,7,302.37,31675.44,12.0,658.73,2,1,2,2,1,1
18035,31,1,1,3,2017-06-08,1,1,3,11,57.26,14876.91,22.0,705.44,1,2,2,2,3,0
18036,35,2,3,2,2017-06-06,1,2,3,3,505.06,1838.18,16.0,686.24,1,2,2,2,3,0
18037,39,1,3,2,2017-06-27,2,2,3,13,214.19,36843.22,13.0,695.48,2,1,2,2,8,1
18038,30,2,2,2,2017-08-21,2,2,3,15,379.61,25515.14,35.03140548826904,555.41,1,2,2,2,1,1
18039,34,1,3,2,2015-07-18,2,3,3,14,-800.5016369601566,10601.54,23.0,686.8821987429081,2,1,2,2,3,1
18040,50,2,2,1,2017-02-22,1,2,3,16,43.6,16885.08,8.0,768.84,1,2,1,5,2,0
18041,21,2,2,5,2015-01-10,3,2,3,-999,96.68,2002.45,6.0,622.87,1,2,1,5,1,1
18042,32,2,3,5,2015-05-26,2,1,3,19,242.13,49307.16,27.0,686.8821987429081,1,2,1,4,4,0
18043,54,2,2,3,2017-01-20,1,2,3,10,588.08,34329.2,15.0,732.87,1,2,1,4,4,0
18044,20,1,1,3,2016-05-04,2,1,3,8,422.16,6117.52,Error,699.17,1,2,1,1,8,1
18045,54,2,3,2,2017-02-21,3,1,3,13,61.27,36977.8,14.0,686.8821987429081,2,1,1,5,2,1
18046,37,1,2,5,2015-12-24,2,2,3,11,86.22,1610.61,28.0,210.2483247303876,1,2,2,2,2,1
18047,32,1,3,5,2015-09-05,1,2,3,10,1028.462387128476,37069.76,36.14594778117818,706.41,2,1,1,4,1,0
18048,61,1,1,1,2016-03-20,2,1,3,25,169.93,15313.87,Error,736.68,1,2,1,4,2,0
18049,16,2,3,4,2015-10-03,2,1,3,6,210.47,33936.99,12.0,851.0320973163437,2,1,1,3,4,0
18050,52,2,3,1,2015-08-15,2,2,3,7,226.9,7970.78,6.0,720.43,1,2,1,3,1,0
18051,31,1,2,5,2016-05-20,2,2,3,11,306.28,41059.65,19.0,686.8821987429081,1,1,2,2,4,1
18052,53,2,3,5,2015-09-17,2,3,3,16,77.58,28333.46,22.0,123.69309257242878,1,2,2,2,3,1
18053,30,1,3,5,2016-12-24,2,1,3,19,219.35,96962.66,Error,751.82,2,1,2,2,9,0
18054,17,1,3,4,2015-01-04,1,2,3,16,105.59,32567.93,13.0,761.3,1,2,2,2,3,0
18055,27,1,2,3,2016-07-09,1,2,3,17,336.92,29162.35,Error,723.76,1,2,2,2,4,0
18056,50,2,2,2,2016-07-23,3,2,3,17,325.91,20336.43,Error,716.93,2,1,1,5,8,1
18057,28,1,2,5,2017-07-02,2,1,3,10,61.75,10604.72,21.0,544.93,2,1,1,5,4,1
18058,44,1,2,3,2017-10-29,2,1,3,15,43.8,5616.6,5.0,144.62460135800282,1,2,2,2,3,1
18059,15,2,2,2,2015-07-22,2,1,3,14,322.54,6594.42,13.0,571.11,1,2,2,2,2,1
18060,19,1,3,3,2016-07-28,1,2,3,14,44.3,42984.31,17.0,748.36,1,2,1,5,2,0
18061,51,1,2,3,2017-04-11,2,2,3,10,120.09,19532.18,34.68828595993905,647.86,1,2,1,5,8,1
18062,57,2,2,3,2016-04-10,2,1,3,-999,90.75,95696.08,16.0,348.3025320221652,2,1,1,5,7,0
18063,48,1,2,2,2015-11-21,1,2,3,19,99.2,34368.85,Error,551.37,2,1,1,3,3,1
18064,31,1,3,5,2017-05-29,2,2,3,19,32.14,15022.56,7.0,605.82,2,1,2,2,8,1
18065,45,2,3,3,2016-11-03,1,3,3,5,234.95,51151.71,1.0,740.76,1,1,1,5,5,0
18066,59,2,3,5,2017-01-29,2,1,3,13,104.26,1194.81,28.0,569.18,1,2,1,4,4,1
18067,57,2,3,2,2015-03-07,1,1,3,7,150.28,15150.13,Error,670.31,2,1,2,2,4,1
18068,15,1,2,2,2015-11-22,1,2,3,16,-943.1673848146212,5924.46,17.0,613.84,2,1,2,2,2,1
18069,45,2,1,3,2015-01-08,1,2,3,7,518.56,41652.81,Error,764.51,2,1,1,4,4,0
18070,14,1,3,5,2017-07-14,1,1,3,6,101.7,10743.39,Error,595.38,2,1,2,2,2,1
18071,28,2,2,4,2015-11-20,1,1,3,16,70.65,9150.8,7.0,401.0683256523053,1,2,2,2,4,0
18072,17,1,1,2,2016-08-03,1,1,3,21,137.59,36914.84,6.0,508.15,1,2,1,4,3,1
18073,45,2,3,1,2017-01-03,1,2,3,10,33.18,41909.55,9.0,771.8,1,2,1,1,7,0
18074,58,2,2,5,2015-09-16,1,2,3,8,145.12,41912.97,Error,650.32,2,1,2,2,2,1
18075,50,1,3,1,2016-05-18,1,2,3,12,30.02,19173.1,10.0,722.14,2,1,1,4,8,0
18076,48,1,1,2,2015-10-02,3,2,3,7,-1960.4791688296923,13047.88,13.0,367.1041871563985,1,2,2,2,8,1
18077,60,1,3,3,2015-10-06,2,2,3,9,452.33,7586.88,25.0,785.06,2,1,1,5,8,0
18078,18,2,1,5,2017-05-05,2,1,3,20,61.14,22564.48,19.0,456.0302464831765,2,1,1,1,4,0
18079,26,2,3,4,2016-10-28,1,1,3,2,936.36,44261.08,17.0,757.31,1,1,2,2,7,0
18080,57,2,3,5,2016-11-08,3,3,3,17,30.74,44167.21,16.0,599.83,1,2,1,3,4,1
18081,38,1,3,1,2016-02-03,2,1,3,11,-847.1814053797958,75332.66,Error,686.8821987429081,2,1,2,2,6,0
18082,28,2,2,5,2015-03-23,3,2,3,18,34.11,38739.74,28.0,1269.9277277361184,2,1,2,2,8,1
18083,25,1,3,4,2015-07-28,2,1,3,17,94.13,42466.83,25.0,668.25,2,1,1,3,2,1
18084,51,1,1,2,2016-05-18,3,1,3,8,32.3,29686.22,9.0,649.02,2,1,1,4,8,1
18085,34,1,3,5,2015-06-29,1,2,3,-999,234.62,40540.13,19.0,686.8821987429081,1,2,1,3,2,1
18086,63,2,3,5,2017-08-26,1,1,3,22,34.07,33901.0,Error,723.51,2,1,2,2,1,0
18087,62,2,3,1,2016-06-28,2,1,3,23,33.2,2568.87,45.04989173043772,529.5002420913617,2,1,1,5,4,0
18088,33,1,2,1,2016-10-03,2,3,3,10,69.48,42780.34,19.0,795.92,2,1,2,2,1,0
18089,52,2,2,2,2017-05-15,1,2,3,22,31.56,35119.32,6.0,605.04,1,2,2,2,8,1
18090,55,1,2,5,2016-04-24,2,1,3,17,30.23,38655.06,14.0,672.33,2,1,2,2,3,1
18091,31,2,3,5,2016-04-23,1,2,3,15,1376.89,20739.57,14.0,727.46,1,2,1,3,4,0
18092,54,2,3,2,2017-11-10,2,3,3,13,318.91,48412.08,11.0,626.83,2,1,1,3,8,1
18093,36,1,3,1,2016-09-14,1,2,3,7,407.82,20455.25,27.0,1108.99181775125,2,1,1,1,3,0
18094,22,1,3,1,2017-01-07,2,1,3,13,114.84,90048.59,13.0,787.47,2,1,2,2,7,0
18095,45,2,3,3,2015-07-26,1,2,3,11,-1047.0994421655594,44405.78,5.0,418.63328752288254,2,1,2,2,2,0
18096,40,1,1,3,2016-09-28,2,2,3,16,33.92,29921.19,6.0,686.8821987429081,2,1,1,1,8,0
18097,51,2,3,3,2017-02-15,3,3,3,15,-1143.9467472073325,36362.8,16.0,787.61,2,1,1,3,1,0
18098,18,1,3,1,2016-11-03,1,2,3,14,35.69,12462.86,14.0,787.56,2,1,1,4,2,0
18099,12,2,2,5,2017-07-01,2,2,3,23,62.29,4750.63,27.0,724.45,1,2,2,2,2,0
18100,24,1,2,5,2015-06-22,2,3,3,13,114.24,31383.03,26.0,299.02757577901315,2,1,2,2,2,0
18101,45,2,3,3,2016-02-20,1,1,3,21,30.79,43048.44,12.0,689.44,2,1,2,2,4,1
18102,10,1,3,1,2016-04-25,1,1,3,20,177.44,40993.46,5.0,735.69,2,1,1,1,4,0
18103,47,1,3,5,2017-11-12,1,1,3,12,192.05,13155.69,25.0,725.56,2,1,1,3,3,0
18104,33,2,2,2,2016-06-08,1,1,3,7,841.46,35103.33,9.0,626.6,2,1,2,2,3,1
18105,19,2,1,2,2016-06-14,2,3,3,22,34.11,47651.0,29.0,627.14,2,1,2,2,3,1
18106,23,1,2,5,2017-03-07,1,1,3,14,49.04,34211.1,26.0,1226.2740168062062,2,1,2,2,4,1
18107,46,2,1,5,2016-10-01,1,2,3,13,191.1,13729.76,Error,232.2698719498441,1,2,1,4,4,1
18108,13,1,3,5,2016-01-26,3,2,3,23,655.22,45281.65,16.0,799.64,2,1,2,2,3,0
18109,51,2,3,5,2016-08-29,2,1,3,24,167.69,5884.93,19.0,734.52,2,1,1,1,9,0
18110,26,2,3,3,2015-09-27,2,1,3,1,197.83,43055.76,27.0,728.99,2,1,1,1,4,0
18111,19,2,3,5,2017-05-07,1,1,3,25,535.7,20820.96,15.0,796.6,1,2,1,1,2,0
18112,45,2,1,4,2015-06-05,1,2,3,18,184.55,34725.44,10.0,686.8821987429081,2,1,1,1,8,0
18113,26,2,3,3,2017-10-28,3,2,3,12,955.21,31598.91,27.0,782.79,2,1,1,4,4,0
18114,21,2,3,3,2017-06-27,1,3,3,5,262.92,24912.98,15.0,734.45,1,1,2,2,1,0
18115,21,1,2,4,2015-03-14,1,1,3,13,243.91,15657.05,8.0,352.9437695884343,1,1,1,3,4,0
18116,13,2,3,5,2017-08-05,2,2,3,19,103.75,14173.55,Error,767.06,2,1,1,5,2,0
18117,63,1,3,2,2016-02-27,2,3,3,21,1231.7622622830872,4633.66,29.0,617.26,2,1,2,2,8,1
18118,32,2,3,5,2016-12-13,2,1,3,8,402.04,4588.96,29.0,745.44,1,2,1,5,4,0
18119,37,2,3,1,2015-11-11,2,2,3,9,100.48,31033.21,14.0,706.5,2,1,2,2,4,0
18120,45,2,3,4,2015-07-21,1,1,3,20,62.57,25702.85,14.0,707.67,2,1,2,2,4,1
18121,33,2,2,3,2017-06-03,3,2,3,20,129.34,2229.01,19.0,761.84,2,1,2,2,5,0
18122,43,1,1,3,2015-07-18,2,1,3,22,34.42,30837.1,5.0,744.3,1,2,2,2,4,0
18123,33,1,3,3,2017-05-30,1,1,3,10,74.82,34636.34,12.0,716.97,1,2,1,5,4,0
18124,36,1,1,1,2015-12-27,1,2,3,15,851.12,75957.72,6.0,763.38,1,1,1,5,7,0
18125,39,2,3,5,2016-07-19,1,1,3,8,294.67,21469.12,8.0,707.14,1,2,1,4,8,1
18126,56,1,3,4,2017-11-16,2,1,3,-999,330.54,3344.33,10.0,518.4097577963868,1,2,2,2,3,0
18127,20,1,1,3,2015-11-15,2,2,3,8,69.13,7831.73,10.0,603.46,1,2,2,2,2,1
18128,13,2,2,5,2016-01-12,2,3,3,15,41.97,14988.24,21.0,790.19734759371,1,2,2,2,2,1
18129,33,2,3,4,2017-10-27,2,2,3,-999,198.12,26406.85,22.0,646.12,1,2,1,4,2,1
18130,20,2,3,5,2017-10-09,1,1,3,14,30.32,11358.32,20.0,686.8821987429081,1,2,1,5,2,1
18131,11,1,3,2,2017-10-13,2,2,3,17,116.26,31382.8,22.0,548.38,1,2,2,2,4,1
18132,32,1,3,2,2017-12-21,1,3,3,10,78.67,31731.19,9.0,612.17,2,1,2,2,8,1
18133,37,1,3,3,2015-08-05,1,1,3,7,226.41,45679.52,5.0,860.4352528005917,2,1,2,2,3,1
18134,29,1,3,5,2017-05-21,1,3,3,22,30.2,8452.85,24.0,500.84,2,1,2,2,3,1
18135,11,2,3,4,2016-10-05,2,1,3,21,83.81,16452.44,10.0,783.41,1,2,1,1,3,0
18136,53,2,3,2,2017-06-04,2,3,3,14,305.02,49000.77,28.0,690.07,2,1,2,2,1,1
18137,44,2,1,4,2015-02-05,1,2,3,14,662.94,46224.45,12.0,455.25454632112366,2,1,2,2,3,0
18138,63,2,3,2,2016-02-20,1,1,3,13,106.45,35786.72,14.0,686.8821987429081,1,2,1,1,1,1
18139,64,1,3,5,2016-02-27,1,1,3,19,241.99,19400.46,18.0,561.32,1,2,1,3,3,1
18140,64,2,2,4,2015-01-06,2,1,3,21,34.17,32577.13,14.0,686.8821987429081,1,2,2,2,2,1
18141,42,1,2,4,2017-06-15,2,2,3,15,32.06,26755.4,23.0,713.47,1,2,2,2,1,0
18142,44,1,3,4,2015-10-14,1,1,3,5,674.14,63863.68,Error,763.08,2,1,1,4,7,0
18143,16,2,3,5,2016-12-27,3,1,3,12,1307.5788830750216,8630.35,17.0,618.8350445017123,2,1,2,2,8,0
18144,29,1,2,2,2015-02-25,1,1,3,10,62.98,19999.05,29.0,638.39,1,2,2,2,3,1
18145,63,2,3,2,2016-01-06,1,2,3,5,545.94,18760.37,16.0,650.64,1,2,2,2,2,1
18146,59,2,2,3,2016-11-28,3,1,3,8,86.73,24372.53,26.0,639.26,2,1,1,5,3,1
18147,47,1,3,4,2017-03-06,2,1,3,6,263.02,32563.91,16.0,104.91986061542116,1,1,1,3,3,1
18148,40,2,2,1,2015-04-27,2,2,3,19,279.29,11500.17,Error,686.8821987429081,1,2,1,4,8,0
18149,56,1,3,3,2016-12-30,2,1,3,10,150.01,39723.09,Error,817.28,2,1,2,2,7,0
18150,22,2,3,3,2015-04-08,3,1,3,11,224.67,18333.15,12.0,637.31,1,2,2,2,1,1
18151,16,2,1,3,2017-07-17,3,2,3,19,1523.3112823671809,9341.65,22.0,788.24,1,1,1,4,3,0
18152,53,2,3,4,2015-05-11,3,2,3,7,242.33,32530.28,9.0,739.95,1,2,2,2,2,0
18153,54,1,2,1,2017-06-17,1,1,3,11,89.8,35841.02,4.0,820.63,1,2,1,1,6,0
18154,30,1,3,3,2017-10-27,2,2,3,12,177.34,40471.28,13.0,1280.394335291424,2,1,1,3,1,0
18155,39,2,2,2,2016-08-07,2,1,3,16,195.34,17821.01,29.0,621.21,2,1,2,2,1,1
18156,58,1,1,1,2017-11-06,2,1,3,2,33.81,96913.81,2.0,736.06,2,1,1,3,5,0
18157,15,1,3,5,2015-05-12,2,3,3,10,147.77,45974.8,28.0,690.34,1,2,2,2,4,1
18158,61,2,3,3,2016-05-05,1,2,3,12,159.3,35445.5,25.0,711.84,1,2,2,2,1,0
18159,57,1,1,1,2015-04-12,1,2,3,14,599.42,88893.46,14.0,726.29,2,1,2,2,7,0
18160,40,1,3,2,2015-05-22,2,1,3,20,80.36,6890.7,Error,633.9,1,2,2,2,4,1
18161,45,2,3,3,2016-06-18,3,2,3,9,32.33,48067.91,22.0,505.9100199755168,2,1,2,2,3,0
18162,43,2,1,5,2015-06-13,2,1,3,10,327.46,69077.86,3.0,818.28,2,1,2,2,9,0
18163,31,1,3,4,2016-04-19,2,2,3,13,319.56,90421.41,12.0,703.45,1,2,2,2,5,0
18164,25,1,1,5,2017-05-19,1,2,3,21,34.26,38456.57,6.0,522.42,2,1,1,3,1,1
18165,33,1,2,2,2016-11-27,2,1,3,8,132.35,19465.06,20.0,1006.8075933324624,1,2,2,2,1,1
18166,27,2,3,5,2017-08-21,2,3,3,14,276.61,33131.77,-17.236670950472003,686.8821987429081,2,1,1,5,8,1
18167,40,2,3,2,2016-08-21,2,2,3,11,309.52,9319.46,25.0,553.1,2,1,2,2,1,1
18168,64,2,1,3,2017-11-14,1,2,3,20,698.43,34172.82,5.0,792.1,1,2,2,2,4,0
